데이터 출처,회사명,업로드 일시,매물 지역,가격,제품 상태,기종,메모리
당근마켓,애플,2022-03-19,인천,330000,FALSE,아이폰11,64GB
당근마켓,애플,2022-03-19,서울,470000,FALSE,아이폰11Pro,64GB
당근마켓,애플,2022-03-19,경기도,930000,FALSE,아이폰12ProMax,128GB
당근마켓,애플,2022-03-19,서울,525000,FALSE,아이폰Xs,256GB
당근마켓,애플,2022-03-19,인천,750000,FALSE,아이폰11Pro,512GB
당근마켓,애플,2022-03-19,서울,650000,FALSE,아이폰11Pro,256GB
당근마켓,애플,2022-03-19,경기도,900000,FALSE,아이폰12ProMax,128GB
당근마켓,애플,2022-03-19,경기도,710000,FALSE,아이폰12Pro,128GB
당근마켓,애플,2022-03-19,서울,710000,FALSE,아이폰11ProMax,256GB
당근마켓,애플,2022-03-19,경기도,470000,FALSE,아이폰11,128GB
당근마켓,애플,2022-03-19,대구,210000,TRUE,아이폰Se,128GB
당근마켓,애플,2022-03-19,경기도,280000,FALSE,아이폰Xs,256GB
당근마켓,애플,2022-03-19,경기도,700000,FALSE,아이폰11ProMax,256GB
당근마켓,애플,2022-03-19,경기도,800000,FALSE,아이폰1213Mini,없음
당근마켓,애플,2022-03-19,경기도,260000,FALSE,아이폰Xr,64GB
당근마켓,애플,2022-03-19,서울,1150000,TRUE,아이폰13Pro,128GB
당근마켓,애플,2022-03-19,경기도,850000,FALSE,아이폰11ProMax,512GB
당근마켓,애플,2022-03-18,광주,480000,FALSE,아이폰11,64GB
당근마켓,애플,2022-03-18,서울,430000,FALSE,아이폰11,64GB
당근마켓,애플,2022-03-18,충북,470000,FALSE,아이폰11Pro,없음
당근마켓,애플,2022-03-18,경기도,540000,FALSE,아이폰Xr,128GB
당근마켓,애플,2022-03-17,경기도,330000,FALSE,아이폰11,64GB
당근마켓,애플,2022-03-17,경남,250000,FALSE,아이폰Se,128GB
당근마켓,애플,2022-03-17,강원도,480000,FALSE,아이폰11Pro,64GB
당근마켓,애플,2022-03-17,경기도,770000,FALSE,아이폰12Pro,128GB
당근마켓,애플,2022-03-17,전북,910000,TRUE,아이폰13,128GB
당근마켓,애플,2022-03-17,서울,800000,FALSE,아이폰13Mini,128GB
당근마켓,애플,2022-03-17,서울,350000,FALSE,아이폰XsMax,256GB
당근마켓,애플,2022-03-17,서울,650000,FALSE,아이폰11ProMax,256GB
당근마켓,애플,2022-03-17,광주,400000,FALSE,아이폰Xs,256GB
당근마켓,애플,2022-03-17,서울,1300000,FALSE,아이폰13Pro,512GB
당근마켓,애플,2022-03-17,서울,450000,FALSE,아이폰11,128GB
당근마켓,애플,2022-03-16,서울,350000,FALSE,아이폰11,64GB
당근마켓,애플,2022-03-16,서울,465000,FALSE,아이폰12Mini,64GB
당근마켓,애플,2022-03-16,서울,1400000,FALSE,아이폰ProMax,256GB
당근마켓,애플,2022-03-16,경기도,333000,FALSE,아이폰11Pro,64GB
