데이터 출처,회사명,업로드 일시,매물 지역,가격,제품 상태,기종,메모리
당근마켓,애플,1년 전,대구,300000,TRUE,아이폰Xs,64GB
당근마켓,애플, 8달 전,경기도,410000,FALSE,아이폰XsMax,64GB
당근마켓,애플,2022-03-28,서울,800000,TRUE,아이폰13Mini,128GB
당근마켓,애플,2022-03-28,경기도,763000,TRUE,아이폰12Mini,64GB
당근마켓,애플,2022-03-28,경기도,580000,FALSE,아이폰11Pro,256GB
당근마켓,애플,2022-03-28,부산,800000,FALSE,아이폰12Pro,128GB
당근마켓,애플,2022-03-28,서울,1400000,FALSE,아이폰13ProMax,256GB
당근마켓,애플,2022-03-28,서울,300000,FALSE,아이폰Xr,64GB
당근마켓,애플,2022-03-28,서울,1490000,FALSE,아이폰13ProMax,512GB
당근마켓,애플,2022-03-28,경기도,380000,FALSE,아이폰11,64GB
당근마켓,애플,2022-03-28,경기도,220000,FALSE,아이폰Se,64GB
당근마켓,애플,2022-03-28,서울,1370000,FALSE,아이폰13ProMax,256GB
당근마켓,애플,2022-03-28,서울,1700000,TRUE,아이폰13Pro,없음
당근마켓,애플,2022-03-28,전북,500000,FALSE,아이폰11,128GB
당근마켓,애플,2022-03-28,서울,630000,FALSE,아이폰12Mini,256GB
당근마켓,애플,2022-03-28,서울,430000,FALSE,아이폰11,64GB
당근마켓,애플,2022-03-28,부산,200000,FALSE,아이폰12Mini,128GB
당근마켓,애플,2022-03-28,광주,500000,FALSE,아이폰XsMax,64GB
당근마켓,애플,2022-03-28,서울,650000,FALSE,아이폰11Pro,256GB
당근마켓,애플,2022-03-28,경기도,1000000,FALSE,아이폰12ProMax,256GB
당근마켓,애플,2022-03-28,경기도,450000,FALSE,아이폰11,128GB
당근마켓,애플,2022-03-28,서울,910000,FALSE,아이폰12Pro,512GB
당근마켓,애플,2022-03-28,경기도,250000,FALSE,아이폰Xr,64GB
당근마켓,애플,2022-03-27,부산,250000,FALSE,아이폰Se,128GB
당근마켓,애플,2022-03-28,경기도,230000,FALSE,아이폰Xr,64GB
