데이터 출처,회사명,업로드 일시,매물 지역,가격,제품 상태,기종,메모리
당근마켓,애플,2022-03-19,경기도,130000,FALSE,아이폰Se,64GB
당근마켓,애플,2022-03-20,경기도,500000,FALSE,아이폰12Mini,128GB
당근마켓,애플,2022-03-20,경기도,800000,FALSE,아이폰12Pro,128GB
당근마켓,애플,2022-03-20,전북,800000,FALSE,아이폰13Mini,256GB
당근마켓,애플,2022-03-20,경기도,650000,FALSE,아이폰12Mini,256GB
당근마켓,애플,2022-03-20,강원도,800000,FALSE,아이폰13Mini,256GB
당근마켓,애플,2022-03-20,경기도,771000,TRUE,아이폰12Mini,64GB
당근마켓,애플,2022-03-20,경기도,480000,FALSE,아이폰11Pro,256GB
당근마켓,애플,2022-03-20,경기도,930000,FALSE,아이폰12ProMax,128GB
당근마켓,애플,2022-03-20,부산,350000,FALSE,아이폰Xs,256GB
당근마켓,애플,2022-03-20,서울,400000,FALSE,아이폰11Pro,256GB
당근마켓,애플,2022-03-20,경기도,700000,FALSE,아이폰11ProMax,256GB
당근마켓,애플,2022-03-20,울산,570000,FALSE,아이폰11Pro,256GB
당근마켓,애플,2022-03-20,광주,480000,FALSE,아이폰12,128GB
당근마켓,애플,2022-03-20,서울,1300000,FALSE,아이폰13Pro,512GB
당근마켓,애플,2022-03-20,인천,550000,FALSE,아이폰11ProMax,64GB
당근마켓,애플,2022-03-20,경기도,700000,FALSE,아이폰11ProMax,256GB
당근마켓,애플,2022-03-20,서울,700000,FALSE,아이폰11Pro,256GB
당근마켓,애플,2022-03-19,경남,270000,FALSE,아이폰Se,64GB
당근마켓,애플,2022-03-20,서울,270000,TRUE,아이폰Xr,128GB
당근마켓,애플,2022-03-19,경기도,1000000,FALSE,아이폰12ProMax,256GB
당근마켓,애플,2022-03-19,경기도,685000,FALSE,아이폰11ProMax,512GB
당근마켓,애플,2022-03-19,경기도,280000,FALSE,아이폰Xr,128GB
당근마켓,애플,2022-03-19,서울,220000,TRUE,아이폰Xs,256GB
당근마켓,애플,2022-03-19,인천,330000,FALSE,아이폰11,64GB
당근마켓,애플,2022-03-19,경기도,930000,FALSE,아이폰12ProMax,128GB
당근마켓,애플,2022-03-19,서울,525000,FALSE,아이폰Xs,256GB
당근마켓,애플,2022-03-19,인천,700000,FALSE,아이폰11Pro,512GB
당근마켓,애플,2022-03-19,서울,650000,FALSE,아이폰11Pro,256GB
당근마켓,애플,2022-03-18,경기도,710000,FALSE,아이폰12Pro,128GB
당근마켓,애플,2022-03-18,서울,710000,FALSE,아이폰11ProMax,256GB
당근마켓,애플,2022-03-18,경기도,470000,FALSE,아이폰11,128GB
당근마켓,애플,2022-03-18,대구,210000,TRUE,아이폰Se,128GB
당근마켓,애플,2022-03-18,경기도,280000,FALSE,아이폰Xs,256GB
당근마켓,애플,2022-03-18,경기도,700000,FALSE,아이폰11ProMax,256GB
당근마켓,애플,2022-03-18,경기도,800000,FALSE,아이폰1213Mini,없음
당근마켓,애플,2022-03-18,경기도,850000,FALSE,아이폰11ProMax,512GB
당근마켓,애플,2022-03-18,광주,480000,FALSE,아이폰11,64GB
당근마켓,애플,2022-03-18,서울,430000,FALSE,아이폰11,64GB
당근마켓,애플,2022-03-18,충북,470000,FALSE,아이폰11Pro,없음
당근마켓,애플,2022-03-17,경기도,540000,FALSE,아이폰Xr,128GB
당근마켓,애플,2022-03-17,경기도,330000,FALSE,아이폰11,64GB
당근마켓,애플,2022-03-17,경남,230000,FALSE,아이폰Se,128GB
당근마켓,애플,2022-03-17,강원도,480000,FALSE,아이폰11Pro,64GB
