데이터 출처,회사명,업로드 일시,매물 지역,가격,제품 상태,기종,메모리
번개장터,애플,2022-03-24,서울,880000,FALSE,아이폰XsXr111213Se,없음
번개장터,애플,2022-03-24,경기도,399000,FALSE,아이폰11Pro,64GB
번개장터,애플,2022-03-27,전국,200000,FALSE,아이폰Xs,없음
번개장터,애플,2022-03-20,경기도,239000,FALSE,아이폰Xr,64GB
번개장터,애플,2022-03-27,서울,777777,FALSE,아이폰XsXr111213,없음
번개장터,애플,2022-03-27,경기도,624000,FALSE,아이폰11Pro,256GB
번개장터,애플,2022-03-27,경기도,624000,FALSE,아이폰11Pro,256GB
번개장터,애플,2022-03-27,전국,400000,FALSE,아이폰11Pro,64GB
번개장터,애플,2022-03-27,부산,350000,FALSE,아이폰12Mini,128GB
번개장터,애플,2022-03-27,서울,777777,FALSE,아이폰XsXr111213,없음
번개장터,애플,2022-03-27,부산,350000,FALSE,아이폰12Mini,128GB
번개장터,애플,2022-03-27,서울,250000,FALSE,아이폰Xr,128GB
번개장터,애플,2022-03-25,경기도,609000,FALSE,아이폰12,128GB
번개장터,애플,2022-03-27,서울,250000,FALSE,아이폰Xr,128GB
번개장터,애플,2022-03-27,전국,550000,FALSE,아이폰12Mini,128GB
번개장터,애플,2022-03-20,경기도,439000,FALSE,아이폰12Mini,128GB
번개장터,애플,2022-03-27,대구,610000,TRUE,아이폰Se,128GB
번개장터,애플,2022-03-25,경기도,289000,FALSE,아이폰Xr,128GB
번개장터,애플,2022-03-25,경기도,1150000,FALSE,아이폰13Pro,256GB
번개장터,애플,2022-03-27,경기도,300000,TRUE,아이폰Se,64GB
번개장터,애플,2022-03-27,인천,970000,FALSE,아이폰XsXr1112,없음
번개장터,애플,2022-03-27,전국,240000,FALSE,아이폰Xs,256GB
번개장터,애플,1달 전,서울,1240000,TRUE,아이폰13Pro,256GB
번개장터,애플,2022-03-27,전국,240000,FALSE,아이폰Xs,256GB
번개장터,애플,2022-03-27,전국,240000,FALSE,아이폰Xs,256GB
번개장터,애플,2022-03-27,경기도,1480000,TRUE,아이폰13ProMax,256GB
번개장터,애플,1달 전,서울,1240000,TRUE,아이폰13Pro,256GB
번개장터,애플,2022-03-27,부산,540000,TRUE,아이폰12Mini,64GB
번개장터,애플,2022-03-27,충북,350000,FALSE,아이폰11,64GB
번개장터,애플,2022-03-13,경기도,420000,FALSE,아이폰12Mini,128GB
번개장터,애플,2022-03-27,경기도,1390000,FALSE,아이폰13ProMax,256GB
번개장터,애플,2022-03-13,경기도,420000,FALSE,아이폰12Mini,128GB
번개장터,애플,2022-03-27,광주,230000,FALSE,아이폰Xr,64GB
번개장터,애플,2022-03-27,경기도,1290000,FALSE,아이폰13Pro,256GB
번개장터,애플,1달 전,서울,1240000,TRUE,아이폰13Pro,256GB
번개장터,애플,2022-03-27,경기도,350000,FALSE,아이폰11,64GB
번개장터,애플,2022-03-27,전국,400000,FALSE,아이폰11,128GB
번개장터,애플,2022-03-27,전국,390000,FALSE,아이폰11,128GB
번개장터,애플,2022-03-06,서울,330000,TRUE,아이폰Xr,128GB
번개장터,애플,2022-03-27,경기도,1390000,FALSE,아이폰13ProMax,256GB
번개장터,애플,2022-03-24,전국,950000,TRUE,아이폰12ProMax,128GB
번개장터,애플,2022-03-27,부산,430000,FALSE,아이폰12Mini,128GB
번개장터,애플,2022-03-13,경기도,420000,FALSE,아이폰12Mini,128GB
번개장터,애플,2022-03-27,부산,430000,FALSE,아이폰12Mini,128GB
번개장터,애플,2022-03-27,부산,420000,FALSE,아이폰12Mini,64GB
번개장터,애플,1달 전,서울,1240000,TRUE,아이폰13Pro,256GB
번개장터,애플,2022-03-13,경기도,420000,FALSE,아이폰12Mini,128GB
번개장터,애플,2022-03-22,서울,820000,TRUE,아이폰12Pro,128GB
번개장터,애플,2022-03-27,서울,365000,FALSE,아이폰Xs,256GB
번개장터,애플,2022-03-20,서울,840000,TRUE,아이폰12Pro,128GB
번개장터,애플,2022-03-27,전국,520000,FALSE,아이폰XsMax,512GB
번개장터,애플,2022-03-27,인천,396000,FALSE,아이폰11,128GB
번개장터,애플,2022-03-27,강원도,1380000,TRUE,아이폰13ProMax,128GB
번개장터,애플,2022-03-25,서울,1000000,TRUE,아이폰Xs111213Mini,없음
번개장터,애플,2022-03-27,전국,600000,FALSE,아이폰12Pro,256GB
번개장터,애플,2022-03-06,서울,1370000,TRUE,아이폰13ProMax,128GB
번개장터,애플,1달 전,서울,1240000,TRUE,아이폰13Pro,256GB
번개장터,애플,1달 전,서울,1460000,TRUE,아이폰13ProMax,256GB
번개장터,애플,2022-03-13,서울,660000,TRUE,아이폰12,128GB
번개장터,애플,2022-03-27,경기도,500000,FALSE,아이폰11Pro,64GB
번개장터,애플,2022-03-25,서울,1000000,TRUE,아이폰Xs111213Mini,없음
번개장터,애플,2022-03-27,경기도,820000,FALSE,아이폰13Mini,128GB
번개장터,애플,2022-03-27,전국,450000,FALSE,아이폰11,128GB
번개장터,애플,2022-03-27,경기도,820000,FALSE,아이폰13Mini,128GB
번개장터,애플,1달 전,서울,1240000,TRUE,아이폰13Pro,256GB
번개장터,애플,2022-03-27,전국,450000,FALSE,아이폰11,128GB
번개장터,애플,2022-03-27,전국,520000,FALSE,아이폰XsMax,512GB
번개장터,애플,1달 전,서울,1240000,TRUE,아이폰13Pro,256GB
번개장터,애플,2022-03-27,인천,396000,FALSE,아이폰11,128GB
번개장터,애플,2022-03-27,인천,396000,FALSE,아이폰11,128GB
번개장터,애플,2022-03-27,서울,190000,TRUE,아이폰1213,없음
번개장터,애플,2022-03-27,전국,450000,FALSE,아이폰XsMax,256GB
번개장터,애플,2022-03-27,전국,450000,FALSE,아이폰XsMax,256GB
번개장터,애플,2022-03-27,대구,790000,FALSE,아이폰12Pro,128GB
번개장터,애플,2022-03-27,전국,450000,FALSE,아이폰XsMax,256GB
번개장터,애플,1달 전,서울,1460000,TRUE,아이폰13ProMax,256GB
번개장터,애플,2022-03-27,대구,450000,FALSE,아이폰12Mini,128GB
번개장터,애플,2022-03-27,대구,950000,FALSE,아이폰12ProMax,128GB
번개장터,애플,2022-03-20,서울,1020000,TRUE,아이폰12ProMax,128GB
번개장터,애플,2022-03-13,경기도,420000,FALSE,아이폰12Mini,128GB
번개장터,애플,2022-03-25,서울,760000,FALSE,아이폰12Pro,128GB
번개장터,애플,2022-03-27,서울,110000,FALSE,아이폰11ProMax,없음
번개장터,애플,2022-03-24,전국,1280000,TRUE,아이폰13Pro,256GB
