데이터 출처,회사명,업로드 일시,매물 지역,가격,제품 상태,기종,메모리
번개장터,애플,2022-04-04,서울,777777,FALSE,아이폰XsXr111213,없음
번개장터,애플,2022-04-04,서울,999990,FALSE,아이폰XsXr111213,없음
번개장터,애플,2022-04-04,충남,700000,FALSE,아이폰12,128GB
번개장터,애플,2달 전,서울,549000,TRUE,아이폰Xr,64GB
번개장터,애플,2달 전,서울,549000,TRUE,아이폰Xr,64GB
번개장터,애플,2022-04-04,경기도,520000,FALSE,아이폰12,64GB
번개장터,애플,2022-04-04,전국,760000,FALSE,아이폰13Mini,128GB
번개장터,애플,2022-04-04,강원도,450000,FALSE,아이폰11,없음
번개장터,애플,2022-04-04,인천,700000,FALSE,아이폰13Mini,없음
번개장터,애플,2달 전,서울,579000,TRUE,아이폰Xr,128GB
번개장터,애플,2022-04-04,경기도,520000,FALSE,아이폰12,64GB
번개장터,애플,2022-04-04,부산,335000,FALSE,아이폰11,64GB
번개장터,애플,2022-04-04,전국,242000,FALSE,아이폰11,128GB
번개장터,애플,2022-03-29,전국,350000,TRUE,아이폰Xr,64GB
번개장터,애플,2022-04-04,전국,220000,FALSE,아이폰Se,128GB
번개장터,애플,2022-04-04,경기도,229000,FALSE,아이폰Se,128GB
번개장터,애플,2022-03-29,전국,340000,TRUE,아이폰Xs,256GB
번개장터,애플,2022-04-04,전국,390000,FALSE,아이폰12Mini,64GB
번개장터,애플,2022-03-29,전국,350000,TRUE,아이폰Xr,64GB
번개장터,애플,2022-03-30,전국,380000,TRUE,아이폰11,64GB
번개장터,애플,2022-03-29,전국,1180000,TRUE,아이폰13Pro,128GB
번개장터,애플,2022-03-29,전국,1180000,TRUE,아이폰13Pro,128GB
번개장터,애플,2022-03-30,전국,640000,TRUE,아이폰11Pro,256GB
번개장터,애플,2022-04-04,인천,600000,FALSE,아이폰11Pro,256GB
번개장터,애플,2022-04-04,강원도,230000,FALSE,아이폰Xr,128GB
번개장터,애플,2022-03-30,전국,520000,TRUE,아이폰XsMax,256GB
