데이터 출처,회사명,업로드 일시,매물 지역,가격,제품 상태,기종,메모리
번개장터,애플,2022-03-20,서울,880000,FALSE,아이폰XsMaxMini,없음
번개장터,애플,2022-03-18,서울,777777,FALSE,아이폰XsXr111213,없음
번개장터,애플,2022-03-20,전국,210000,FALSE,아이폰Xr,64GB
번개장터,애플,2022-03-20,서울,880000,FALSE,아이폰XsXr111213Se,없음
번개장터,애플,2022-03-20,전국,420000,FALSE,아이폰11Pro,64GB
번개장터,애플,2022-03-20,대전,350000,FALSE,아이폰11,64GB
번개장터,애플,2022-03-20,대전,350000,FALSE,아이폰11,64GB
번개장터,애플,2022-03-13,서울,660000,TRUE,아이폰12,128GB
번개장터,애플,2022-03-20,서울,470000,FALSE,아이폰12Mini,128GB
번개장터,애플,2022-03-20,경기도,520000,FALSE,아이폰11Pro,256GB
번개장터,애플,2022-03-20,울산,500000,FALSE,아이폰12Mini,128GB
번개장터,애플,2022-03-13,서울,660000,TRUE,아이폰12,128GB
번개장터,애플,2022-03-14,서울,450000,TRUE,아이폰11,64GB
번개장터,애플,2022-03-20,전국,260000,FALSE,아이폰Se,64GB
번개장터,애플,2022-03-06,서울,330000,TRUE,아이폰Xr,128GB
번개장터,애플,2022-03-20,경기도,150000,FALSE,아이폰Se,없음
번개장터,애플,2022-03-16,서울,320000,TRUE,아이폰Xr,64GB
번개장터,애플,2022-03-20,인천,210000,FALSE,아이폰Se,64GB
번개장터,애플,2022-03-06,서울,330000,TRUE,아이폰Xr,128GB
번개장터,애플,2022-03-20,전국,260000,FALSE,아이폰Se,64GB
번개장터,애플,2022-03-20,전국,260000,FALSE,아이폰Se,64GB
번개장터,애플,2022-03-20,전국,260000,FALSE,아이폰Se,64GB
번개장터,애플,2022-03-16,서울,820000,TRUE,아이폰12Pro,256GB
번개장터,애플,2022-03-20,전국,190000,FALSE,아이폰Se,64GB
번개장터,애플,2022-03-16,서울,620000,TRUE,아이폰11Pro,256GB
번개장터,애플,2022-03-20,전국,190000,FALSE,아이폰Se,64GB
번개장터,애플,2022-03-16,서울,820000,TRUE,아이폰12Pro,256GB
번개장터,애플,2022-03-20,전국,180000,FALSE,아이폰Se,없음
번개장터,애플,2022-03-06,서울,840000,TRUE,아이폰12Pro,128GB
번개장터,애플,2022-03-20,전국,180000,FALSE,아이폰Se,없음
번개장터,애플,2022-03-20,부산,1150000,FALSE,아이폰13Pro,256GB
번개장터,애플,2022-03-06,서울,1630000,TRUE,아이폰13ProMax,없음
번개장터,애플,2022-03-20,경북,920000,TRUE,아이폰13,128GB
번개장터,애플,2022-03-16,서울,1480000,TRUE,아이폰13ProMax,256GB
번개장터,애플,2022-03-16,서울,1030000,TRUE,아이폰12ProMax,128GB
번개장터,애플,2022-03-20,부산,550000,FALSE,아이폰12Mini,128GB
번개장터,애플,2022-03-06,서울,1370000,TRUE,아이폰13ProMax,128GB
번개장터,애플,2022-03-20,전남,260000,FALSE,아이폰Xs,64GB
번개장터,애플,2022-03-06,서울,1020000,TRUE,아이폰12ProMax,128GB
번개장터,애플,2022-03-20,경남,760000,FALSE,아이폰13,128GB
번개장터,애플,2022-03-20,경북,760000,FALSE,아이폰13,128GB
번개장터,애플,2022-03-20,경북,760000,FALSE,아이폰13,128GB
번개장터,애플,2022-03-20,인천,970000,FALSE,아이폰XsXr1112,없음
번개장터,애플,2022-03-20,인천,473000,FALSE,아이폰12Mini,128GB
번개장터,애플,2022-03-20,대구,950000,FALSE,아이폰13,256GB
번개장터,애플,2022-03-20,경기도,470000,FALSE,아이폰XsMax,256GB
번개장터,애플,2022-03-13,서울,660000,TRUE,아이폰12,128GB
번개장터,애플,2022-03-20,경기도,470000,FALSE,아이폰XsMax,256GB
번개장터,애플,2022-03-20,인천,230000,FALSE,아이폰Se,128GB
번개장터,애플,2022-03-20,경기도,150000,FALSE,아이폰Se,128GB
번개장터,애플,2022-03-20,경기도,150000,FALSE,아이폰Se,128GB
번개장터,애플,2022-03-16,서울,620000,TRUE,아이폰11Pro,256GB
번개장터,애플,2022-03-15,서울,660000,FALSE,아이폰12Pro,256GB
