데이터 출처,회사명,업로드 일시,매물 지역,가격,제품 상태,기종,메모리
번개장터,애플,2022-03-17,서울,777777,FALSE,아이폰XsXr111213,없음
번개장터,애플,2022-03-17,전국,560000,FALSE,아이폰11Pro,256GB
번개장터,애플,2022-03-17,전국,670000,FALSE,아이폰12,128GB
번개장터,애플,2022-03-15,서울,450000,TRUE,아이폰11,64GB
번개장터,애플,2022-03-17,전북,650000,FALSE,아이폰11Pro,256GB
번개장터,애플,2022-03-17,부산,450000,FALSE,아이폰Xs,256GB
번개장터,애플,2022-03-17,경북,700000,FALSE,아이폰13Mini,128GB
번개장터,애플,2022-03-17,인천,970000,FALSE,아이폰XsXr1112,없음
번개장터,애플,1년 전,서울,129000,FALSE,아이폰Se,64GB
번개장터,애플,2022-03-17,전국,1050000,TRUE,아이폰13Mini,512GB
번개장터,애플,2022-03-15,서울,1280000,TRUE,아이폰13Pro,256GB
번개장터,애플,2022-03-17,경기도,239000,FALSE,아이폰Se,64GB
번개장터,애플,2022-03-17,경기도,310000,FALSE,아이폰Xs,64GB
번개장터,애플,2022-03-17,부산,770000,FALSE,아이폰13Mini,128GB
번개장터,애플,2022-03-15,서울,1280000,TRUE,아이폰13Pro,256GB
번개장터,애플,2022-03-17,전국,760000,FALSE,아이폰12Pro,256GB
번개장터,애플,2022-03-17,서울,220000,FALSE,아이폰Xs,64GB
번개장터,애플,2022-03-17,경기도,790000,FALSE,아이폰12Pro,256GB
번개장터,애플,1년 전,서울,199000,FALSE,아이폰Se,128GB
번개장터,애플,2022-03-17,서울,620000,FALSE,아이폰12,128GB
번개장터,애플,2022-03-17,서울,509000,FALSE,아이폰11Pro,512GB
번개장터,애플,2022-03-17,인천,420000,FALSE,아이폰11,128GB
번개장터,애플,2022-03-17,서울,509000,FALSE,아이폰11Pro,512GB
번개장터,애플,2022-03-15,서울,1020000,TRUE,아이폰12ProMax,128GB
번개장터,애플,2022-03-15,서울,1180000,TRUE,아이폰13Pro,128GB
번개장터,애플,2022-03-15,서울,1180000,TRUE,아이폰13Pro,128GB
번개장터,애플,2022-03-17,경기도,490000,FALSE,아이폰XsMax,512GB
번개장터,애플,2022-03-17,서울,620000,FALSE,아이폰12,128GB
번개장터,애플,2022-03-17,서울,620000,FALSE,아이폰12,128GB
번개장터,애플,2022-03-15,서울,1370000,TRUE,아이폰13ProMax,128GB
번개장터,애플,2022-03-17,대전,150000,FALSE,아이폰Se,64GB
번개장터,애플,2022-03-17,경기도,580000,FALSE,아이폰12Mini,128GB
번개장터,애플,2022-03-15,서울,1370000,TRUE,아이폰13ProMax,128GB
번개장터,애플,2022-03-17,전국,350000,FALSE,아이폰11,64GB
번개장터,애플,2022-03-17,전국,1000000,FALSE,아이폰1213ProMaxMini,없음
번개장터,애플,2022-03-17,전국,790000,FALSE,아이폰13,128GB
번개장터,애플,2022-03-17,서울,579000,FALSE,아이폰12,256GB
번개장터,애플,2022-03-17,광주,280000,FALSE,아이폰Xs,64GB
번개장터,애플,2022-03-17,서울,579000,FALSE,아이폰12,256GB
번개장터,애플,2022-03-17,광주,280000,FALSE,아이폰Xs,64GB
번개장터,애플,2022-03-17,부산,500000,FALSE,아이폰12Mini,없음
번개장터,애플,2022-03-17,부산,230000,FALSE,아이폰Se,128GB
번개장터,애플,2022-03-17,서울,140000,FALSE,아이폰Se,64GB
번개장터,애플,2022-03-17,부산,270000,FALSE,아이폰Se,256GB
번개장터,애플,2022-03-17,서울,959000,FALSE,아이폰12ProMax,512GB
번개장터,애플,2022-03-17,전남,350000,FALSE,아이폰11Pro,64GB
번개장터,애플,2022-03-17,전남,350000,FALSE,아이폰11Pro,64GB
번개장터,애플,2022-03-17,서울,1030000,TRUE,아이폰12ProMax,512GB
번개장터,애플,1년 전,서울,429000,FALSE,아이폰XsMax,512GB
번개장터,애플,1년 전,서울,459000,FALSE,아이폰11,256GB
번개장터,애플,2022-03-17,경기도,580000,FALSE,아이폰11Pro,64GB
번개장터,애플,1년 전,서울,349000,FALSE,아이폰Xr,256GB
번개장터,애플,2022-03-17,전국,750000,FALSE,아이폰12Pro,256GB
번개장터,애플,1년 전,서울,319000,FALSE,아이폰Xs,512GB
번개장터,애플,2022-03-17,서울,930000,FALSE,아이폰13Pro,128GB
번개장터,애플,2022-03-17,부산,450000,FALSE,아이폰12Mini,256GB
번개장터,애플,2022-03-17,광주,530000,TRUE,아이폰11Pro,256GB
번개장터,애플,2022-03-17,광주,530000,TRUE,아이폰11Pro,256GB
번개장터,애플,1년 전,서울,629000,FALSE,아이폰11ProMax,512GB
번개장터,애플,2022-03-17,인천,480000,FALSE,아이폰11Pro,64GB
번개장터,애플,2022-03-17,인천,480000,FALSE,아이폰11Pro,64GB
번개장터,애플,2022-03-17,경기도,1270000,FALSE,아이폰13Pro,256GB
번개장터,애플,2022-03-17,경기도,249000,FALSE,아이폰Se,128GB
번개장터,애플,2022-03-17,전국,1000000,FALSE,아이폰XsXr111213Se,없음
번개장터,애플,2022-03-17,전국,800000,FALSE,아이폰12Pro,256GB
번개장터,애플,2022-03-17,서울,620000,TRUE,아이폰11Pro,256GB
번개장터,애플,2022-03-17,서울,450000,FALSE,아이폰Xs,256GB
번개장터,애플,2022-03-17,서울,610000,FALSE,아이폰11Pro,256GB
번개장터,애플,2022-03-17,전국,290000,FALSE,아이폰Se,256GB
번개장터,애플,2022-03-17,서울,1403000,TRUE,아이폰13ProMax,256GB
번개장터,애플,2022-03-15,서울,1020000,TRUE,아이폰12ProMax,128GB
번개장터,애플,2022-03-17,경기도,230000,FALSE,아이폰Se,64GB
번개장터,애플,2022-03-17,경기도,430000,FALSE,아이폰12Mini,64GB
번개장터,애플,2022-03-10,서울,111111,FALSE,아이폰Xs1213SeMaxMini,없음
번개장터,애플,2022-03-17,경기도,430000,FALSE,아이폰12Mini,64GB
번개장터,애플,2022-03-10,서울,840000,TRUE,아이폰12Pro,128GB
번개장터,애플,2022-03-17,서울,1100000,FALSE,아이폰12ProMax,128GB
번개장터,애플,2022-03-17,서울,1100000,FALSE,아이폰12ProMax,128GB
번개장터,애플,2022-03-17,대전,750000,FALSE,아이폰12Pro,128GB
번개장터,애플,2022-03-17,대구,450000,FALSE,아이폰11,128GB
번개장터,애플,2022-03-17,서울,1100000,FALSE,아이폰12ProMax,128GB
번개장터,애플,2022-03-17,서울,620000,TRUE,아이폰11Pro,256GB
번개장터,애플,2022-03-17,대구,450000,FALSE,아이폰11,128GB
번개장터,애플,2022-03-17,대구,450000,FALSE,아이폰11,128GB
번개장터,애플,2022-03-17,서울,1100000,FALSE,아이폰12ProMax,128GB
번개장터,애플,2022-03-17,서울,1100000,FALSE,아이폰12ProMax,128GB
번개장터,애플,1달 전,부산,208000,TRUE,아이폰13,128GB
번개장터,애플,2022-03-17,인천,900000,FALSE,아이폰12ProMax,128GB
번개장터,애플,2022-03-17,울산,450000,FALSE,아이폰12Mini,64GB
번개장터,애플,2022-03-15,서울,660000,FALSE,아이폰12Pro,256GB
번개장터,애플,2022-03-17,서울,770000,FALSE,아이폰12Pro,128GB
번개장터,애플,2022-03-17,서울,770000,FALSE,아이폰12Pro,128GB
번개장터,애플,2022-03-15,부산,472000,TRUE,아이폰13Pro,128GB
번개장터,애플,2022-03-17,전국,600000,FALSE,아이폰11Pro,256GB
번개장터,애플,2022-03-17,서울,220000,FALSE,아이폰Se,128GB
번개장터,애플,2022-03-03,서울,330000,TRUE,아이폰Xr,128GB
번개장터,애플,2022-03-17,부산,600000,FALSE,아이폰13Mini,256GB
번개장터,애플,2022-03-17,대구,780000,TRUE,아이폰13Mini,128GB
번개장터,애플,2022-03-17,전국,1000000,FALSE,아이폰XsXr111213Se,없음
번개장터,애플,2022-03-15,서울,450000,TRUE,아이폰11,64GB
번개장터,애플,2022-03-15,서울,1280000,TRUE,아이폰13Pro,256GB
번개장터,애플,2022-03-17,서울,880000,TRUE,아이폰13,128GB
번개장터,애플,2022-03-17,경기도,250000,FALSE,아이폰Xr,64GB
번개장터,애플,2022-03-03,서울,1370000,TRUE,아이폰13ProMax,128GB
번개장터,애플,2022-03-17,인천,233500,FALSE,아이폰Se,64GB
번개장터,애플,2022-03-17,인천,233500,FALSE,아이폰Se,64GB
번개장터,애플,2022-03-17,인천,415000,FALSE,아이폰11,64GB
번개장터,애플,2022-03-17,서울,880000,TRUE,아이폰13,128GB
번개장터,애플,2022-03-03,서울,1050000,TRUE,아이폰12ProMax,256GB
번개장터,애플,2022-03-17,경기도,250000,FALSE,아이폰Xr,64GB
번개장터,애플,2022-03-17,서울,190000,TRUE,아이폰1213,없음
