데이터 출처,회사명,업로드 일시,매물 지역,가격,제품 상태,기종,메모리
중고나라,애플,2022-03-17,지역없음,650000,TRUE,아이폰12Mini,128GB
중고나라,애플,2022-03-17,지역없음,390000,FALSE,아이폰11,128GB
중고나라,애플,2022-03-17,지역없음,700000,FALSE,아이폰11ProMax,256GB
중고나라,애플,2022-03-17,지역없음,950000,TRUE,아이폰13,128GB
중고나라,애플,2022-03-17,지역없음,550000,FALSE,아이폰12,64GB
중고나라,애플,2022-03-17,지역없음,230000,FALSE,아이폰Xr,64GB
중고나라,애플,2022-03-17,지역없음,290000,FALSE,아이폰Xs,64GB
중고나라,애플,2022-03-17,지역없음,500000,FALSE,아이폰11,256GB
중고나라,애플,2022-03-17,지역없음,230000,FALSE,아이폰Se,64GB
중고나라,애플,2022-03-17,지역없음,260000,FALSE,아이폰Xs,64GB
중고나라,애플,2022-03-17,지역없음,160000,TRUE,아이폰Se,128GB
중고나라,애플,2022-03-17,지역없음,460000,FALSE,아이폰12Mini,128GB
중고나라,애플,2022-03-17,지역없음,350000,FALSE,아이폰11,64GB
중고나라,애플,2022-03-17,지역없음,430000,FALSE,아이폰11Pro,64GB
중고나라,애플,2022-03-17,지역없음,480000,FALSE,아이폰12,64GB
중고나라,애플,2022-03-17,지역없음,230000,FALSE,아이폰Se,128GB
중고나라,애플,2022-03-17,지역없음,230000,FALSE,아이폰Se,128GB
중고나라,애플,2022-03-17,지역없음,390000,FALSE,아이폰11,128GB
중고나라,애플,2022-03-17,지역없음,249000,FALSE,아이폰Se,128GB
중고나라,애플,2022-03-17,지역없음,250000,FALSE,아이폰Se,128GB
중고나라,애플,2022-03-17,지역없음,730000,FALSE,아이폰13Mini,128GB
중고나라,애플,2022-03-17,지역없음,1250000,FALSE,아이폰13Pro,256GB
중고나라,애플,2022-03-17,지역없음,1300000,FALSE,아이폰13Pro,512GB
중고나라,애플,2022-03-17,지역없음,1050000,FALSE,아이폰12ProMax,256GB
중고나라,애플,2022-03-17,지역없음,580000,FALSE,아이폰12Pro,128GB
중고나라,애플,2022-03-17,지역없음,240000,FALSE,아이폰Se,256GB
중고나라,애플,2022-03-17,지역없음,350000,TRUE,아이폰Se,64GB
중고나라,애플,2022-03-17,지역없음,123123,FALSE,아이폰13,없음
중고나라,애플,2022-03-17,지역없음,950000,FALSE,아이폰12Pro,256GB
중고나라,애플,2022-03-17,지역없음,750000,FALSE,아이폰12Pro,128GB
중고나라,애플,2022-03-17,지역없음,300000,FALSE,아이폰12,없음
중고나라,애플,2022-03-17,지역없음,990000,TRUE,아이폰12ProMax,128GB
중고나라,애플,2022-03-17,지역없음,240000,FALSE,아이폰Se,128GB
중고나라,애플,2022-03-17,지역없음,850000,TRUE,아이폰12Pro,128GB
중고나라,애플,2022-03-17,지역없음,280000,FALSE,아이폰Se,256GB
중고나라,애플,2022-03-17,지역없음,540000,FALSE,아이폰12Mini,128GB
중고나라,애플,2022-03-17,지역없음,550000,FALSE,아이폰12,64GB
중고나라,애플,2022-03-17,지역없음,640000,FALSE,아이폰12,128GB
중고나라,애플,2022-03-17,지역없음,320000,FALSE,아이폰Xs,64GB
중고나라,애플,2022-03-17,지역없음,980000,FALSE,아이폰12ProMax,128GB
중고나라,애플,2022-03-17,지역없음,220000,FALSE,아이폰Se,64GB
중고나라,애플,2022-03-17,지역없음,470000,FALSE,아이폰11Pro,64GB
중고나라,애플,2022-03-17,지역없음,1100000,FALSE,아이폰13Pro,128GB
중고나라,애플,2022-03-17,지역없음,380000,FALSE,아이폰Xs,256GB
중고나라,애플,2022-03-17,지역없음,870000,TRUE,아이폰12Pro,256GB
중고나라,애플,2022-03-17,지역없음,890000,TRUE,아이폰12Pro,256GB
중고나라,애플,2022-03-17,지역없음,350000,FALSE,아이폰Xs,256GB
중고나라,애플,2022-03-17,지역없음,750000,FALSE,아이폰13Mini,128GB
중고나라,애플,2022-03-17,지역없음,800000,FALSE,아이폰12Pro,128GB
중고나라,애플,2022-03-17,지역없음,1400000,TRUE,아이폰13ProMax,256GB
중고나라,애플,2022-03-17,지역없음,760000,FALSE,아이폰12Pro,512GB
중고나라,애플,2022-03-17,지역없음,970000,TRUE,아이폰13,256GB
중고나라,애플,2022-03-17,지역없음,800000,FALSE,아이폰12Pro,128GB
중고나라,애플,2022-03-17,지역없음,470000,FALSE,아이폰12Mini,128GB
중고나라,애플,2022-03-17,지역없음,400000,FALSE,아이폰11,64GB
중고나라,애플,2022-03-17,지역없음,790000,TRUE,아이폰11ProMax,256GB
중고나라,애플,2022-03-17,지역없음,720000,FALSE,아이폰13Mini,128GB
중고나라,애플,2022-03-17,지역없음,520000,TRUE,아이폰11,128GB
중고나라,애플,2022-03-17,지역없음,760000,TRUE,아이폰11Pro,256GB
중고나라,애플,2022-03-17,지역없음,330000,FALSE,아이폰Xr,128GB
중고나라,애플,2022-03-17,지역없음,650000,FALSE,아이폰11ProMax,256GB
중고나라,애플,2022-03-17,지역없음,800000,FALSE,아이폰13ProMax,없음
