데이터 출처,회사명,업로드 일시,매물 지역,가격,제품 상태,기종,메모리
중고나라,애플,2022-03-13,지역없음,1100000,FALSE,아이폰12ProMax,256GB
중고나라,애플,2022-03-13,지역없음,370000,FALSE,아이폰11,64GB
중고나라,애플,2022-03-13,지역없음,650000,FALSE,아이폰11Pro,256GB
중고나라,애플,2022-03-13,지역없음,450000,FALSE,아이폰Xs,256GB
중고나라,애플,2022-03-13,지역없음,600000,FALSE,아이폰11Pro,256GB
중고나라,애플,2022-03-13,지역없음,750000,FALSE,아이폰13,128GB
중고나라,애플,2022-03-13,지역없음,600000,FALSE,아이폰12Pro,없음
중고나라,애플,2022-03-13,지역없음,390000,FALSE,아이폰Xr,256GB
중고나라,애플,2022-03-13,지역없음,390000,FALSE,아이폰Xr,256GB
중고나라,애플,2022-03-13,지역없음,1150000,FALSE,아이폰13ProMax,256GB
중고나라,애플,2022-03-13,지역없음,1170000,FALSE,아이폰12ProMax,512GB
중고나라,애플,2022-03-13,지역없음,1400000,FALSE,아이폰13ProMax,128GB
중고나라,애플,2022-03-13,지역없음,620000,FALSE,아이폰11Pro,256GB
중고나라,애플,2022-03-13,지역없음,280000,FALSE,아이폰XrPro,64GB
중고나라,애플,2022-03-13,지역없음,800000,FALSE,아이폰12Pro,512GB
중고나라,애플,2022-03-13,지역없음,520000,FALSE,아이폰11Pro,256GB
중고나라,애플,2022-03-13,지역없음,270000,FALSE,아이폰Xr,64GB
중고나라,애플,2022-03-13,지역없음,380000,FALSE,아이폰Xr,128GB
중고나라,애플,2022-03-13,지역없음,630000,FALSE,아이폰11Pro,256GB
중고나라,애플,2022-03-13,지역없음,1490000,TRUE,아이폰13ProMax,256GB
중고나라,애플,2022-03-13,지역없음,1380000,TRUE,아이폰13ProMax,128GB
중고나라,애플,2022-03-13,지역없음,1400000,TRUE,아이폰13ProMax,128GB
중고나라,애플,2022-03-13,지역없음,1490000,TRUE,아이폰13ProMax,256GB
중고나라,애플,2022-03-13,지역없음,590000,FALSE,아이폰12Mini,128GB
중고나라,애플,2022-03-13,지역없음,490000,FALSE,아이폰12Mini,128GB
중고나라,애플,2022-03-13,지역없음,450000,FALSE,아이폰12Mini,128GB
중고나라,애플,2022-03-13,지역없음,850000,FALSE,아이폰12Pro,256GB
