데이터 출처,회사명,업로드 일시,매물 지역,가격,제품 상태,기종,메모리
중고나라,애플,2022-03-16,지역없음,1100000,FALSE,아이폰12ProMax,256GB
중고나라,애플,2022-03-16,지역없음,550000,FALSE,아이폰12Mini,128GB
중고나라,애플,2022-03-16,지역없음,750000,FALSE,아이폰13Mini,128GB
중고나라,애플,2022-03-16,지역없음,300000,FALSE,아이폰Se,256GB
중고나라,애플,2022-03-16,지역없음,90000,FALSE,아이폰Se,64GB
중고나라,애플,2022-03-16,지역없음,249000,FALSE,아이폰Se,128GB
중고나라,애플,2022-03-16,지역없음,320000,FALSE,아이폰Xs,256GB
중고나라,애플,2022-03-16,지역없음,490000,FALSE,아이폰12Mini,128GB
중고나라,애플,2022-03-16,지역없음,900000,FALSE,아이폰12ProMax,256GB
중고나라,애플,2022-03-16,지역없음,450000,FALSE,아이폰11,128GB
중고나라,애플,2022-03-16,지역없음,300000,FALSE,아이폰11Pro,64GB
중고나라,애플,2022-03-16,지역없음,300000,FALSE,아이폰Xr,64GB
중고나라,애플,2022-03-16,지역없음,370000,FALSE,아이폰XsMax,64GB
중고나라,애플,2022-03-16,지역없음,420000,FALSE,아이폰11,64GB
중고나라,애플,2022-03-16,지역없음,490000,FALSE,아이폰11Pro,64GB
중고나라,애플,2022-03-16,지역없음,490000,FALSE,아이폰11Pro,64GB
중고나라,애플,2022-03-16,지역없음,490000,FALSE,아이폰11Pro,64GB
중고나라,애플,2022-03-16,지역없음,400000,FALSE,아이폰Xs,256GB
중고나라,애플,2022-03-16,지역없음,250000,FALSE,아이폰Se,64GB
중고나라,애플,2022-03-16,지역없음,470000,FALSE,아이폰11Pro,64GB
중고나라,애플,2022-03-16,지역없음,900000,FALSE,아이폰13Pro,128GB
중고나라,애플,2022-03-16,지역없음,220000,FALSE,아이폰Se,64GB
중고나라,애플,2022-03-16,지역없음,420000,FALSE,아이폰12Mini,128GB
중고나라,애플,2022-03-16,지역없음,700000,FALSE,아이폰11Pro,256GB
중고나라,애플,2022-03-16,지역없음,550000,FALSE,아이폰11Pro,256GB
중고나라,애플,2022-03-16,지역없음,580000,FALSE,아이폰11Pro,256GB
중고나라,애플,2022-03-16,지역없음,1050000,FALSE,아이폰12ProMax,256GB
중고나라,애플,2022-03-16,지역없음,280000,FALSE,아이폰Xs,64GB
중고나라,애플,2022-03-16,지역없음,220000,FALSE,아이폰Se,64GB
중고나라,애플,2022-03-16,지역없음,760000,FALSE,아이폰12Pro,512GB
중고나라,애플,2022-03-16,지역없음,300000,FALSE,아이폰Xs,256GB
중고나라,애플,2022-03-16,지역없음,500000,FALSE,아이폰11Pro,64GB
