데이터 출처,회사명,업로드 일시,매물 지역,가격,제품 상태,기종,메모리
번개장터,애플,2022-03-24,서울,880000,FALSE,아이폰XsXr111213Se,없음
번개장터,애플,2022-03-26,경기도,359000,FALSE,아이폰11,128GB
번개장터,애플,2022-03-26,경기도,315000,FALSE,아이폰Xr,128GB
번개장터,애플,2022-03-26,충남,840000,FALSE,아이폰13,128GB
번개장터,애플,2022-03-26,부산,839000,FALSE,아이폰13Pro,없음
번개장터,애플,2022-03-24,서울,777777,FALSE,아이폰XsXr111213,없음
번개장터,애플,2022-03-26,대구,700000,FALSE,아이폰12,128GB
번개장터,애플,2022-03-26,인천,600000,TRUE,아이폰Se,없음
번개장터,애플,2022-03-21,인천,555000,FALSE,아이폰Xs1112,없음
번개장터,애플,2022-03-26,충남,840000,FALSE,아이폰13,128GB
번개장터,애플,2022-03-26,충남,690000,FALSE,아이폰13,128GB
번개장터,애플,2022-03-26,충남,730000,FALSE,아이폰13Mini,128GB
번개장터,애플,2022-03-26,전국,350000,FALSE,아이폰12Mini,64GB
번개장터,애플,2022-03-26,전국,900000,FALSE,아이폰13,128GB
번개장터,애플,2022-03-26,경기도,320000,FALSE,아이폰SePro,128GB
번개장터,애플,2022-03-26,부산,620000,FALSE,아이폰12,128GB
번개장터,애플,2022-03-26,인천,970000,FALSE,아이폰XsXr1112,없음
번개장터,애플,2022-03-26,부산,430000,FALSE,아이폰12Mini,128GB
번개장터,애플,2022-03-26,부산,430000,FALSE,아이폰12Mini,128GB
번개장터,애플,2022-03-26,부산,1050000,FALSE,아이폰13Pro,128GB
번개장터,애플,2022-03-26,경기도,1450000,FALSE,아이폰12Pro,없음
번개장터,애플,2022-03-26,부산,460000,FALSE,아이폰12Mini,128GB
번개장터,애플,2022-03-05,서울,330000,TRUE,아이폰Xr,128GB
번개장터,애플,2022-03-26,경남,1400000,TRUE,아이폰13ProMax,256GB
번개장터,애플,2022-03-22,서울,820000,TRUE,아이폰12Pro,128GB
번개장터,애플,2022-03-24,전국,1280000,TRUE,아이폰13Pro,256GB
번개장터,애플,2022-03-12,경기도,420000,FALSE,아이폰12Mini,128GB
번개장터,애플,2022-03-26,전국,290000,FALSE,아이폰Xr,64GB
번개장터,애플,2022-03-26,전국,290000,FALSE,아이폰Xr,64GB
번개장터,애플,2022-03-26,대구,330000,FALSE,아이폰Xr,128GB
번개장터,애플,2022-03-26,대구,330000,FALSE,아이폰Xr,128GB
번개장터,애플,2022-03-19,서울,1020000,TRUE,아이폰12ProMax,128GB
번개장터,애플,2022-02-26,서울,1000000,TRUE,아이폰12ProMax,128GB
번개장터,애플,2022-03-26,충남,399900,FALSE,아이폰12Mini,128GB
번개장터,애플,2022-03-26,경기도,475000,FALSE,아이폰11Pro,64GB
번개장터,애플,2022-03-26,울산,640000,FALSE,아이폰12,128GB
번개장터,애플,2022-03-26,울산,640000,FALSE,아이폰12,128GB
번개장터,애플,2022-03-26,울산,640000,FALSE,아이폰12,128GB
번개장터,애플,2022-03-24,전국,1250000,TRUE,아이폰13Pro,256GB
번개장터,애플,2022-03-26,서울,1155000,TRUE,아이폰13,512GB
번개장터,애플,2022-03-26,서울,1155000,TRUE,아이폰13,512GB
번개장터,애플,2022-03-19,서울,1020000,TRUE,아이폰12ProMax,128GB
번개장터,애플,2022-03-26,서울,1550000,TRUE,아이폰13ProMax,256GB
번개장터,애플,2022-03-26,부산,430000,FALSE,아이폰12Mini,128GB
번개장터,애플,2022-03-26,전국,290000,FALSE,아이폰Xr,64GB
번개장터,애플,2022-02-26,서울,800000,TRUE,아이폰12Pro,128GB
번개장터,애플,2022-03-26,부산,430000,FALSE,아이폰12Mini,128GB
번개장터,애플,2022-03-26,부산,460000,FALSE,아이폰12Mini,128GB
번개장터,애플,2022-03-26,전국,290000,FALSE,아이폰Xr,64GB
번개장터,애플,1달 전,서울,1480000,TRUE,아이폰13ProMax,256GB
번개장터,애플,2022-03-22,서울,820000,TRUE,아이폰12Pro,128GB
번개장터,애플,2022-03-22,서울,820000,TRUE,아이폰12Pro,128GB
번개장터,애플,2022-03-12,서울,660000,TRUE,아이폰12,128GB
번개장터,애플,1달 전,서울,1480000,TRUE,아이폰13ProMax,256GB
번개장터,애플,2022-03-26,경기도,239000,FALSE,아이폰Xr,64GB
번개장터,애플,2022-03-26,경기도,609000,FALSE,아이폰12,128GB
번개장터,애플,2022-03-26,서울,190000,TRUE,아이폰1213,없음
번개장터,애플,2022-03-26,경기도,629000,FALSE,아이폰12,128GB
번개장터,애플,2022-03-26,경기도,609000,FALSE,아이폰12,128GB
번개장터,애플,2022-03-26,경기도,629000,FALSE,아이폰12,128GB
번개장터,애플,2022-03-24,전국,1250000,TRUE,아이폰13Pro,256GB
번개장터,애플,2022-03-26,경기도,629000,FALSE,아이폰12,128GB
번개장터,애플,2022-03-26,경기도,399000,FALSE,아이폰11Pro,64GB
번개장터,애플,2022-03-26,경기도,609000,FALSE,아이폰12,128GB
번개장터,애플,2022-02-26,서울,1000000,TRUE,아이폰12ProMax,128GB
번개장터,애플,2022-03-26,경기도,609000,FALSE,아이폰12,128GB
번개장터,애플,2022-03-26,경기도,409000,FALSE,아이폰11,128GB
번개장터,애플,2022-03-26,경기도,1000000,FALSE,아이폰12ProMax,128GB
번개장터,애플,2022-03-26,경기도,1000000,FALSE,아이폰12ProMax,128GB
번개장터,애플,2022-03-19,서울,1020000,TRUE,아이폰12ProMax,128GB
번개장터,애플,2022-03-26,경기도,439000,FALSE,아이폰12Mini,128GB
번개장터,애플,2022-03-26,경기도,499000,FALSE,아이폰11Pro,256GB
