데이터 출처,회사명,업로드 일시,매물 지역,가격,제품 상태,기종,메모리
중고나라,애플,2022-03-23,지역없음,1050000,FALSE,아이폰12ProMax,256GB
중고나라,애플,2022-03-23,지역없음,980000,FALSE,아이폰12ProMax,128GB
중고나라,애플,2022-03-23,지역없음,650000,FALSE,아이폰12,128GB
중고나라,애플,2022-03-23,지역없음,470000,FALSE,아이폰12Mini,128GB
중고나라,애플,2022-03-23,지역없음,240000,FALSE,아이폰Xs,64GB
중고나라,애플,2022-03-23,지역없음,220000,FALSE,아이폰Se,128GB
중고나라,애플,2022-03-23,지역없음,850000,FALSE,아이폰11ProMax,256GB
중고나라,애플,2022-03-23,지역없음,650000,FALSE,아이폰12,128GB
중고나라,애플,2022-03-23,지역없음,980000,FALSE,아이폰12ProMax,128GB
중고나라,애플,2022-03-23,지역없음,530000,FALSE,아이폰11Pro,64GB
중고나라,애플,2022-03-23,지역없음,1020000,FALSE,아이폰12ProMax,128GB
중고나라,애플,2022-03-23,지역없음,370000,FALSE,아이폰11,64GB
중고나라,애플,2022-03-23,지역없음,500000,FALSE,아이폰12Mini,64GB
중고나라,애플,2022-03-23,지역없음,160000,TRUE,아이폰Se,128GB
중고나라,애플,2022-03-23,지역없음,250000,FALSE,아이폰Xr,64GB
중고나라,애플,2022-03-23,지역없음,550000,TRUE,아이폰11Pro,256GB
중고나라,애플,2022-03-23,지역없음,600000,FALSE,아이폰12Mini,256GB
중고나라,애플,2022-03-23,지역없음,130000,FALSE,아이폰Xr,128GB
중고나라,애플,2022-03-23,지역없음,790000,FALSE,아이폰12Pro,256GB
중고나라,애플,2022-03-23,지역없음,570000,TRUE,아이폰Xs,256GB
중고나라,애플,2022-03-23,지역없음,650000,FALSE,아이폰11ProMax,256GB
중고나라,애플,2022-03-23,지역없음,650000,FALSE,아이폰12,64GB
중고나라,애플,2022-03-23,지역없음,620000,FALSE,아이폰11Pro,256GB
중고나라,애플,2022-03-23,지역없음,380000,FALSE,아이폰11,128GB
중고나라,애플,2022-03-23,지역없음,590000,FALSE,아이폰12,128GB
중고나라,애플,2022-03-24,지역없음,430000,FALSE,아이폰XsMax,64GB
중고나라,애플,2022-03-24,지역없음,810000,FALSE,아이폰12Pro,128GB
중고나라,애플,2022-03-24,지역없음,750000,FALSE,아이폰12Pro,128GB
중고나라,애플,2022-03-24,지역없음,810000,FALSE,아이폰12Pro,128GB
중고나라,애플,2022-03-24,지역없음,650000,TRUE,아이폰11Pro,64GB
중고나라,애플,2022-03-24,지역없음,750000,TRUE,아이폰11ProMax,64GB
중고나라,애플,2022-03-24,지역없음,300000,FALSE,아이폰Xr,64GB
중고나라,애플,2022-03-24,지역없음,570000,FALSE,아이폰11ProMax,256GB
중고나라,애플,2022-03-24,지역없음,1010000,FALSE,아이폰12ProMax,256GB
중고나라,애플,2022-03-24,지역없음,550000,FALSE,아이폰11Pro,256GB
중고나라,애플,2022-03-24,지역없음,250000,FALSE,아이폰XsMax,64GB
중고나라,애플,2022-03-24,지역없음,420000,FALSE,아이폰11,128GB
중고나라,애플,2022-03-24,지역없음,320000,FALSE,아이폰Xr,64GB
중고나라,애플,2022-03-24,지역없음,330000,FALSE,아이폰Xr,64GB
중고나라,애플,2022-03-24,지역없음,500000,TRUE,아이폰Xs,64GB
중고나라,애플,2022-03-24,지역없음,700000,FALSE,아이폰12,128GB
중고나라,애플,2022-03-24,지역없음,440000,FALSE,아이폰11,128GB
중고나라,애플,2022-03-24,지역없음,720000,FALSE,아이폰11ProMax,256GB
중고나라,애플,2022-03-24,지역없음,1010000,FALSE,아이폰12ProMax,256GB
중고나라,애플,2022-03-24,지역없음,1020000,FALSE,아이폰12ProMax,128GB
중고나라,애플,2022-03-24,지역없음,1020000,FALSE,아이폰12ProMax,128GB
중고나라,애플,2022-03-24,지역없음,230000,FALSE,아이폰Se,64GB
